Unnamed: 0,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,latitude,longitude,distance,BABIP,BABIP_average,HOU_score,HOU_AvgPoint
34955,2014-06-09,ARI,HOU,False,3,4,PHO01,Chase Field,Phoenix,AZ,39,8,3,0,0,20,6,1,1,36,4,2,0,0,13,13,4,0,33.4484,-112.074,2057.5130093203625,0.3548387096774194,0.323252688172043,4,4.0
34977,2014-06-11,HOU,ARI,False,5,1,HOU03,Minute Maid Park,Houston,TX,31,4,0,0,1,20,5,1,0,34,7,0,0,2,17,5,3,0,29.7604,-95.3698,1632.1668815292296,0.20833333333333334,0.19023809523809526,5,5.0
35070,2014-06-17,WAS,HOU,False,6,5,WAS11,Nationals Park,Washington,DC,43,11,3,0,0,19,7,3,0,39,5,4,0,0,15,9,6,0,38.9072,-77.0369,1961.0920236343343,0.42424242424242425,0.3787878787878788,5,5.0
35090,2014-06-19,TBA,HOU,False,5,0,STP01,Tropicana Field,St. Petersburg,FL,33,3,0,0,0,15,12,3,0,37,6,1,0,2,19,6,3,0,27.7676,-82.6403,1342.8438624399364,0.16666666666666666,0.15966202270381835,0,0.0
35154,2014-06-24,HOU,ATL,False,2,3,HOU03,Minute Maid Park,Houston,TX,34,2,1,1,2,20,7,1,0,39,7,0,0,1,17,10,4,0,29.7604,-95.3698,1259.7313892872085,0.25,0.2275693220470832,2,2.0
35280,2014-07-03,ANA,HOU,False,5,2,ANA01,Angel Stadium of Anaheim,Anaheim,CA,37,5,3,0,0,16,9,4,0,33,7,2,0,0,15,6,3,0,33.8366,-117.9143,2173.5297729941926,0.3333333333333333,0.25865800865800864,2,2.0
35340,2014-07-07,TEX,HOU,False,7,12,ARL02,Rangers Ballpark in Arlington,Arlington,TX,45,12,2,1,2,19,7,2,0,41,7,3,0,1,17,10,3,0,32.7357,-97.1081,1934.5636813873125,0.38235294117647056,0.31411764705882356,12,12.0
35392,2014-07-11,HOU,BOS,False,3,8,HOU03,Minute Maid Park,Houston,TX,41,5,5,2,0,19,5,5,0,40,4,1,0,2,21,6,6,0,29.7604,-95.3698,369.79434587527106,0.11538461538461539,0.19401709401709402,3,3.0
35437,2014-07-18,CHA,HOU,False,3,2,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,32,3,0,0,0,13,14,2,0,32,2,3,1,1,18,4,3,0,41.8781,-87.6298,1515.8051067847966,0.1875,0.29336419753086423,2,2.0
35497,2014-07-22,OAK,HOU,False,2,3,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,46,8,2,0,1,24,9,2,0,46,6,2,0,0,30,5,3,0,37.8044,-122.2712,2971.5431518983078,0.2647058823529412,0.2585649644473174,3,3.0
35535,2014-07-25,HOU,MIA,False,0,2,HOU03,Minute Maid Park,Houston,TX,38,9,2,0,0,16,9,2,0,29,2,1,0,0,17,7,2,0,29.7604,-95.3698,2630.96241264588,0.15,0.18200106098326344,0,0.0
35693,2014-08-05,PHI,HOU,False,2,1,PHI13,Citizens Bank Park,Philadelphia,PA,54,6,0,0,0,26,17,5,0,58,8,0,0,1,35,8,4,2,39.9526,-75.1652,2156.2708671970017,0.1875,0.2025966183574879,1,1.0
35727,2014-08-08,HOU,TEX,False,4,3,HOU03,Minute Maid Park,Houston,TX,36,7,1,0,1,20,6,1,0,38,5,3,0,2,14,10,3,1,29.7604,-95.3698,2156.2708671970017,0.2727272727272727,0.2950794173620261,4,4.0
35810,2014-08-14,BOS,HOU,False,9,4,BOS07,Fenway Park,Boston,MA,37,5,2,0,1,18,7,4,0,40,10,4,0,0,20,2,4,0,42.3601,-71.0589,2581.3316245342126,0.24,0.2548898802347078,4,4.0
35876,2014-08-19,NYA,HOU,False,4,7,NYC21,Yankee Stadium II,New York,NY,44,9,2,1,1,11,15,5,0,37,7,1,0,1,17,10,1,0,40.7128,-74.006,306.10849421147475,0.4782608695652174,0.3245341614906832,7,7.0
35912,2014-08-22,CLE,HOU,False,1,5,CLE08,Progressive Field,Cleveland,OH,35,1,0,0,2,17,11,4,0,31,4,0,0,1,18,8,0,0,41.4993,-81.6944,649.8561613574803,-0.05555555555555555,0.17047669679248625,5,5.0
35959,2014-08-25,HOU,OAK,False,2,8,HOU03,Minute Maid Park,Houston,TX,42,5,3,0,1,19,8,5,1,35,4,2,0,1,16,10,2,0,29.7604,-95.3698,1793.1409040436795,0.22727272727272727,0.2551801302668413,2,2.0
36108,2014-09-05,OAK,HOU,False,3,4,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,34,5,0,0,2,15,12,0,0,38,7,0,0,0,21,7,2,1,37.8044,-122.2712,2630.96241264588,0.15,0.19060606060606058,4,4.0
36152,2014-09-08,SEA,HOU,False,4,1,SEA03,Safeco Field,Seattle,WA,39,5,1,1,0,16,10,6,0,39,5,2,1,0,15,9,6,1,47.6062,-122.3321,1089.9216933628563,0.30434782608695654,0.34144927536231884,1,1.0
36200,2014-09-12,ANA,HOU,False,11,3,ANA01,Angel Stadium of Anaheim,Anaheim,CA,41,8,1,0,0,16,12,4,0,40,8,2,1,1,17,9,2,0,33.8366,-117.9143,1575.0301214544693,0.36,0.3662638076673164,3,3.0
36248,2014-09-15,HOU,CLE,False,3,1,HOU03,Minute Maid Park,Houston,TX,35,6,1,0,0,19,9,0,0,32,6,2,1,0,16,7,0,0,29.7604,-95.3698,2173.5297729941926,0.36,0.33895649268264866,3,3.0
36348,2014-09-22,TEX,HOU,False,4,3,ARL02,Rangers Ballpark in Arlington,Arlington,TX,36,5,3,0,0,23,3,2,0,32,5,0,1,0,19,4,2,1,32.7357,-97.1081,369.79434587527106,0.25806451612903225,0.2382650951199338,3,3.0
36406,2014-09-26,NYN,HOU,False,1,3,NYC20,Citi Field,New York,NY,35,5,2,0,0,16,9,2,1,35,4,0,0,1,17,10,3,0,40.7128,-74.006,2233.193977313641,0.30434782608695654,0.29743692968330654,3,3.0
36443,2015-04-06,HOU,CLE,False,2,0,HOU03,Minute Maid Park,Houston,TX,32,3,0,0,0,19,7,3,0,28,3,0,0,0,16,7,2,0,29.7604,-95.3698,2281.3448196669424,0.15789473684210525,0.10075992119335771,2,2.0
36493,2015-04-10,TEX,HOU,True,1,5,ARL02,Rangers Ballpark in Arlington,Arlington,TX,37,6,2,0,2,18,7,2,0,34,3,3,0,0,18,8,2,0,32.7357,-97.1081,369.79434587527106,0.23076923076923078,0.2279255831887411,5,5.0
36534,2015-04-13,HOU,OAK,False,1,8,HOU03,Minute Maid Park,Houston,TX,39,7,2,0,3,21,4,2,0,35,3,1,0,1,15,11,4,0,29.7604,-95.3698,369.79434587527106,0.15789473684210525,0.1632169630127888,1,1.0
36630,2015-04-20,SEA,HOU,False,5,7,SEA03,Safeco Field,Seattle,WA,37,3,3,0,3,18,9,1,0,42,5,5,0,0,17,10,5,0,47.6062,-122.3321,3040.5002905851675,0.125,0.2673395445134576,7,7.0
36681,2015-04-24,OAK,HOU,False,4,5,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,49,9,2,0,0,21,10,7,0,42,6,1,0,1,26,5,3,0,37.8044,-122.2712,1089.9216933628563,0.34375,0.28273809523809523,5,5.0
36729,2015-04-27,SDN,HOU,False,4,9,SAN02,Petco Park,San Diego,CA,42,4,3,0,3,14,13,5,0,37,8,2,0,0,20,7,0,0,32.7157,-117.1611,731.4649694953956,0.19047619047619047,0.2841880341880342,9,9.0
36761,2015-04-30,HOU,SEA,False,3,2,HOU03,Minute Maid Park,Houston,TX,39,11,0,0,0,22,4,2,0,37,5,2,0,0,19,8,3,0,29.7604,-95.3698,2093.8537196175917,0.2692307692307692,0.16325815375933175,3,3.0
36853,2015-05-07,ANA,HOU,False,2,3,ANA01,Angel Stadium of Anaheim,Anaheim,CA,38,6,0,0,0,19,8,5,0,33,4,2,0,1,16,8,1,1,33.8366,-117.9143,2173.5297729941926,0.24,0.13239819004524886,3,3.0
36922,2015-05-12,HOU,SFN,False,1,8,HOU03,Minute Maid Park,Houston,TX,43,10,2,0,0,18,8,4,1,29,1,0,0,1,17,10,0,0,29.7604,-95.3698,2173.5297729941926,0.0,0.17591697978171406,1,1.0
37044,2015-05-21,DET,HOU,True,6,5,DET05,Comerica Park,Detroit,MI,43,5,2,1,1,19,14,1,0,44,9,2,0,2,20,8,3,0,42.3314,-83.0458,1779.6549635093331,0.25925925925925924,0.28264090177133655,5,5.0
37100,2015-05-25,BAL,HOU,True,4,3,BAL12,Oriole Park at Camden Yards,Baltimore,MD,37,8,2,0,1,14,12,0,0,28,4,0,0,2,18,3,1,0,39.2904,-76.6122,638.0893894854345,0.375,0.31398809523809523,3,3.0
37154,2015-05-29,HOU,CHA,False,3,6,HOU03,Minute Maid Park,Houston,TX,50,6,2,0,1,20,13,6,2,44,7,3,0,0,20,11,3,0,29.7604,-95.3698,2012.6562018328686,0.3333333333333333,0.22421116649334252,3,3.0
37255,2015-06-05,TOR,HOU,False,6,2,TOR02,Rogers Centre,Toronto,ONT,31,5,0,0,1,19,6,0,0,35,5,2,0,2,19,3,4,0,43.6532,-79.3832,2094.2925415277227,0.16666666666666666,0.2277167277167277,2,2.0
37293,2015-06-08,CHA,HOU,False,3,1,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,34,3,2,0,0,11,16,1,1,28,2,1,0,1,14,9,0,1,41.8781,-87.6298,701.1797001214103,0.3125,0.24861111111111112,1,1.0
37344,2015-06-12,HOU,SEA,False,10,0,HOU03,Minute Maid Park,Houston,TX,34,4,0,0,0,19,8,3,0,39,5,2,0,4,13,10,5,0,29.7604,-95.3698,1515.8051067847966,0.15,0.22515599343185552,10,10.0
37424,2015-06-17,COL,HOU,False,4,8,DEN02,Coors Field,Denver,CO,43,6,3,0,4,21,5,4,0,34,5,3,0,1,18,7,0,0,39.7392,-104.9903,1413.6448443865136,0.16666666666666666,0.30833333333333335,8,8.0
37448,2015-06-19,SEA,HOU,False,5,2,SEA03,Safeco Field,Seattle,WA,33,1,1,0,2,14,13,0,2,36,7,1,0,0,17,7,4,0,47.6062,-122.3321,1640.7363103473942,0.0,0.1574074074074074,2,2.0
37487,2015-06-22,ANA,HOU,False,4,3,ANA01,Angel Stadium of Anaheim,Anaheim,CA,34,2,2,0,1,21,6,2,0,38,5,0,0,2,17,8,5,1,33.8366,-117.9143,1575.0301214544693,0.12,0.21627891821440207,3,3.0
37526,2015-06-25,HOU,NYA,False,4,0,HOU03,Minute Maid Park,Houston,TX,33,6,0,0,0,14,12,1,0,34,3,4,0,0,16,6,3,2,29.7604,-95.3698,2173.5297729941926,0.30434782608695654,0.24372563254550833,4,4.0
37630,2015-07-03,BOS,HOU,False,8,12,BOS07,Fenway Park,Boston,MA,53,13,3,0,1,22,9,4,1,47,9,1,0,1,19,11,6,0,42.3601,-71.0589,2581.3316245342126,0.39473684210526316,0.2982456140350877,12,12.0
37676,2015-07-06,CLE,HOU,False,4,9,CLE08,Progressive Field,Cleveland,OH,44,11,3,0,2,13,12,3,0,38,6,3,1,0,14,11,3,0,41.4993,-81.6944,884.4248758045454,0.4444444444444444,0.24101381710077363,9,9.0
37732,2015-07-10,TBA,HOU,False,3,1,STP01,Tropicana Field,St. Petersburg,FL,31,3,1,0,1,17,8,1,0,29,2,1,0,1,17,6,2,0,27.7676,-82.6403,1529.3173340352128,0.14285714285714285,0.15101410934744267,1,1.0
37775,2015-07-17,HOU,TEX,False,3,2,HOU03,Minute Maid Park,Houston,TX,39,12,2,1,0,18,6,0,0,33,6,2,1,0,14,6,4,0,29.7604,-95.3698,1259.7313892872085,0.391304347826087,0.2319695280564846,3,3.0
37871,2015-07-24,KCA,HOU,False,0,4,KAN06,Kauffman Stadium,Kansas City,MO,38,8,2,0,1,20,5,2,0,32,4,0,0,0,21,5,2,0,39.0997,-94.5786,1041.001459501191,0.3,0.23315696649029982,4,4.0
37925,2015-07-28,HOU,ANA,False,10,5,HOU03,Minute Maid Park,Houston,TX,40,7,1,0,1,23,4,4,0,40,8,3,1,2,11,9,4,2,29.7604,-95.3698,1041.001459501191,0.43478260869565216,0.257676381589425,10,10.0
38013,2015-08-03,TEX,HOU,False,12,9,ARL02,Rangers Ballpark in Arlington,Arlington,TX,42,7,3,0,3,21,6,2,0,44,9,2,2,2,16,8,5,0,32.7357,-97.1081,369.79434587527106,0.22580645161290322,0.18657316503038804,9,9.0
38052,2015-08-06,OAK,HOU,False,4,5,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,41,7,1,0,1,20,10,2,0,41,4,1,0,2,25,5,4,0,37.8044,-122.2712,2345.0732023823416,0.25,0.18359311740890688,5,5.0
38125,2015-08-11,SFN,HOU,False,3,1,SFO03,Oracle Park,San Francisco,CA,31,4,0,1,0,14,12,0,0,35,4,1,0,2,17,7,4,0,37.7749,-122.4194,13.429625334026415,0.2631578947368421,0.15538847117794485,1,1.0
38154,2015-08-14,HOU,DET,False,5,1,HOU03,Minute Maid Park,Houston,TX,34,5,1,0,0,16,11,1,0,35,4,3,1,0,17,6,4,0,29.7604,-95.3698,2643.0458529405155,0.32,0.214432232463697,5,5.0
38294,2015-08-24,NYA,HOU,False,1,0,NYC21,Yankee Stadium II,New York,NY,35,5,0,0,0,18,9,3,0,32,6,0,0,0,17,6,3,0,40.7128,-74.006,2281.3448196669424,0.21739130434782608,0.23579710144927535,0,0.0
38345,2015-08-28,MIN,HOU,False,3,0,MIN04,Target Field,Minneapolis,MN,37,5,1,0,0,17,10,4,0,30,1,1,0,1,16,7,2,2,44.9778,-93.265,1635.6570030759738,0.2608695652173913,0.3123353096179183,0,0.0
38390,2015-08-31,HOU,SEA,False,8,3,HOU03,Minute Maid Park,Houston,TX,35,6,0,0,2,17,9,1,0,37,6,2,0,3,19,4,2,1,29.7604,-95.3698,1702.1248427319183,0.18518518518518517,0.2832463443695328,8,8.0
38488,2015-09-07,OAK,HOU,True,10,9,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,40,5,3,0,3,22,5,2,0,42,6,1,1,2,16,7,9,0,37.8044,-122.2712,2630.96241264588,0.16666666666666666,0.171047391477499,9,9.0
38533,2015-09-11,ANA,HOU,False,3,2,ANA01,Angel Stadium of Anaheim,Anaheim,CA,33,3,1,0,1,14,11,2,1,32,5,1,0,0,16,7,3,0,33.8366,-117.9143,590.5837615190615,0.16666666666666666,0.1858974358974359,2,2.0
38585,2015-09-14,TEX,HOU,False,5,3,ARL02,Rangers Ballpark in Arlington,Arlington,TX,41,6,1,0,1,22,6,3,2,34,4,2,0,2,19,5,1,1,32.7357,-97.1081,1934.5636813873125,0.20689655172413793,0.2842803548622514,3,3.0
38633,2015-09-18,HOU,OAK,False,3,4,HOU03,Minute Maid Park,Houston,TX,38,7,0,0,3,17,10,1,0,34,4,0,0,1,19,8,2,0,29.7604,-95.3698,369.79434587527106,0.13043478260869565,0.20558292143749415,3,3.0
38777,2015-09-28,SEA,HOU,False,2,3,SEA03,Safeco Field,Seattle,WA,37,2,2,0,3,16,9,3,2,31,3,0,0,1,13,12,2,0,47.6062,-122.3321,3040.5002905851675,0.05,0.22999999999999998,3,3.0
38831,2015-10-02,ARI,HOU,False,5,21,PHO01,Chase Field,Phoenix,AZ,57,10,4,1,4,22,8,8,0,41,5,5,0,1,19,7,3,1,33.4484,-112.074,1793.5804038732033,0.2972972972972973,0.32986832986832987,21,21.0
38886,2016-04-05,NYA,HOU,True,3,5,NYC21,Yankee Stadium II,New York,NY,38,3,2,0,1,18,10,3,1,33,2,1,0,1,17,8,4,0,40.7128,-74.006,3443.6976589600267,0.17391304347826086,0.22130434782608696,5,5.0
38927,2016-04-08,MIL,HOU,False,6,4,MIL06,Miller Park,Milwaukee,WI,37,4,4,0,1,17,8,3,0,33,2,2,0,3,10,12,4,0,43.0389,-87.9065,1178.1038277848047,0.28,0.1076923076923077,4,4.0
38958,2016-04-11,HOU,KCA,False,8,2,HOU03,Minute Maid Park,Houston,TX,38,9,1,0,1,21,5,1,0,40,8,3,2,1,15,8,3,0,29.7604,-95.3698,1618.8722925866018,0.42857142857142855,0.2681146142667593,8,8.0
39065,2016-04-19,TEX,HOU,False,7,5,ARL02,Rangers Ballpark in Arlington,Arlington,TX,38,1,5,0,2,17,10,3,0,37,7,3,0,2,20,2,3,0,32.7357,-97.1081,369.79434587527106,0.17391304347826086,0.18081435472739818,5,5.0
39104,2016-04-22,HOU,BOS,False,2,6,HOU03,Minute Maid Park,Houston,TX,40,10,3,2,0,17,6,1,1,39,6,0,0,0,16,10,7,0,29.7604,-95.3698,369.79434587527106,0.2727272727272727,0.2943830363185202,2,2.0
39149,2016-04-25,SEA,HOU,False,3,2,SEA03,Safeco Field,Seattle,WA,37,7,3,0,0,12,13,2,0,33,2,0,0,2,18,4,7,0,47.6062,-122.3321,3040.5002905851675,0.45454545454545453,0.3102453102453102,2,2.0
39198,2016-04-29,OAK,HOU,False,7,4,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,36,4,2,0,1,15,9,4,1,35,5,3,0,3,18,5,1,0,37.8044,-122.2712,1089.9216933628563,0.23809523809523808,0.137336093857833,4,4.0
39239,2016-05-02,HOU,MIN,False,2,6,HOU03,Minute Maid Park,Houston,TX,38,5,1,1,1,15,10,5,0,37,2,1,0,2,15,11,6,0,29.7604,-95.3698,2630.96241264588,0.05555555555555555,0.21857230692013302,2,2.0
39378,2016-05-12,BOS,HOU,False,11,1,BOS07,Fenway Park,Boston,MA,35,6,1,0,0,15,12,1,0,41,8,4,0,2,17,7,3,0,42.3601,-71.0589,2581.3316245342126,0.3181818181818182,0.2817421339835133,1,1.0
39439,2016-05-17,CHA,HOU,False,5,6,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,50,7,1,0,3,24,11,4,0,47,6,4,0,1,21,12,3,0,41.8781,-87.6298,1365.6394842717432,0.15625,0.1949404761904762,6,6.0
39484,2016-05-20,HOU,TEX,False,1,2,HOU03,Minute Maid Park,Houston,TX,34,3,2,0,0,13,13,3,0,32,5,1,0,0,17,9,0,0,29.7604,-95.3698,1515.8051067847966,0.2608695652173913,0.1390891518964155,1,1.0
39573,2016-05-27,ANA,HOU,False,7,2,ANA01,Angel Stadium of Anaheim,Anaheim,CA,35,8,0,0,0,13,13,1,0,37,4,4,0,1,19,5,4,0,33.8366,-117.9143,2173.5297729941926,0.38095238095238093,0.3129100529100529,2,2.0
39625,2016-05-30,ARI,HOU,True,3,8,PHO01,Chase Field,Phoenix,AZ,44,10,2,1,0,22,3,3,3,33,2,0,1,2,19,8,1,0,33.4484,-112.074,542.2885242436373,0.37142857142857144,0.33386243386243386,8,8.0
39651,2016-06-01,HOU,ARI,False,5,4,HOU03,Minute Maid Park,Houston,TX,40,6,1,0,1,14,15,2,1,46,3,3,1,2,21,12,3,1,29.7604,-95.3698,1632.1668815292296,0.17857142857142858,0.28342596101216794,5,5.0
39723,2016-06-06,TEX,HOU,False,6,5,ARL02,Rangers Ballpark in Arlington,Arlington,TX,40,8,0,0,1,20,8,3,0,41,9,1,1,1,20,7,1,1,32.7357,-97.1081,369.79434587527106,0.25,0.24078947368421053,5,5.0
39773,2016-06-10,TBA,HOU,False,4,3,STP01,Tropicana Field,St. Petersburg,FL,41,9,1,0,1,14,10,6,0,35,4,4,0,0,10,12,5,0,27.7676,-82.6403,1493.7507078448505,0.375,0.20370370370370372,3,3.0
39836,2016-06-14,SLN,HOU,False,2,5,STL10,Busch Stadium III,St. Louis,MO,34,7,1,0,1,20,5,0,0,33,2,1,0,2,18,9,1,0,38.627,-90.1994,1396.1291767504486,0.25,0.27717391304347827,5,5.0
39866,2016-06-17,HOU,CIN,False,2,4,HOU03,Minute Maid Park,Houston,TX,45,7,3,1,0,22,8,4,0,49,7,0,0,1,21,12,8,0,29.7604,-95.3698,1094.0998481890863,0.21428571428571427,0.25160455486542443,2,2.0
39961,2016-06-24,KCA,HOU,False,4,13,KAN06,Kauffman Stadium,Kansas City,MO,50,10,1,1,2,22,7,7,0,38,5,2,1,2,23,2,3,0,39.0997,-94.5786,1041.001459501191,0.29411764705882354,0.24387254901960786,13,13.0
40003,2016-06-27,ANA,HOU,False,2,4,ANA01,Angel Stadium of Anaheim,Anaheim,CA,42,9,2,0,0,16,9,5,1,36,6,2,0,1,18,6,3,0,33.8366,-117.9143,2160.3993984579874,0.4074074074074074,0.3499438832772166,4,4.0
40056,2016-07-01,HOU,CHA,False,5,0,HOU03,Minute Maid Park,Houston,TX,34,1,4,0,0,18,8,3,0,33,4,1,0,1,18,5,3,1,29.7604,-95.3698,2173.5297729941926,0.17391304347826086,0.19353810098143814,5,5.0
40206,2016-07-15,SEA,HOU,False,3,7,SEA03,Safeco Field,Seattle,WA,36,6,3,0,2,18,6,1,0,37,5,3,0,0,16,10,3,0,47.6062,-122.3321,3040.5002905851675,0.25925925925925924,0.24992852501624432,7,7.0
40250,2016-07-18,OAK,HOU,False,7,4,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,38,6,2,1,1,20,7,1,0,40,6,4,0,1,14,9,6,0,37.8044,-122.2712,1089.9216933628563,0.27586206896551724,0.292918057100482,4,4.0
40299,2016-07-22,HOU,ANA,False,2,1,HOU03,Minute Maid Park,Houston,TX,34,5,0,0,0,14,11,4,0,33,6,0,1,0,16,7,2,1,29.7604,-95.3698,2630.96241264588,0.30434782608695654,0.18951251646903822,2,2.0
40393,2016-07-29,DET,HOU,False,14,6,DET05,Comerica Park,Detroit,MI,38,4,1,0,2,20,8,3,0,41,11,1,1,3,19,5,1,0,42.3314,-83.0458,1779.6549635093331,0.12,0.2091086691086691,6,6.0
40437,2016-08-01,HOU,TOR,False,2,1,HOU03,Minute Maid Park,Houston,TX,51,4,1,0,1,20,22,3,0,49,5,1,0,1,21,18,3,0,29.7604,-95.3698,1779.6549635093331,0.18518518518518517,0.28178303178303177,2,2.0
40531,2016-08-08,MIN,HOU,False,3,1,MIN04,Target Field,Minneapolis,MN,32,1,3,0,0,17,9,2,0,34,8,2,1,0,15,7,1,0,44.9778,-93.265,1702.1248427319183,0.19047619047619047,0.3110138925208435,1,1.0
40586,2016-08-12,TOR,HOU,False,3,5,TOR02,Rogers Centre,Toronto,ONT,44,7,4,0,1,21,5,5,1,33,2,3,0,2,17,8,1,0,43.6532,-79.3832,1112.8149129657916,0.3125,0.2826910408432148,5,5.0
40639,2016-08-16,HOU,SLN,False,5,8,HOU03,Minute Maid Park,Houston,TX,37,4,2,1,2,12,15,1,0,41,5,1,0,3,16,11,4,1,29.7604,-95.3698,2094.2925415277227,0.13636363636363635,0.21401515151515152,5,5.0
40667,2016-08-18,BAL,HOU,False,13,5,BAL12,Oriole Park at Camden Yards,Baltimore,MD,35,4,1,0,2,16,11,1,0,42,9,2,1,6,18,5,1,0,39.2904,-76.6122,2012.6562018328686,0.14285714285714285,0.2511517058930852,5,5.0
40729,2016-08-22,PIT,HOU,False,1,3,PIT08,PNC Park,Pittsburgh,PA,32,2,1,0,2,18,8,1,0,32,2,3,0,0,17,9,1,0,40.4406,-79.9959,315.81533113073266,0.047619047619047616,0.15946275946275948,3,3.0
40775,2016-08-26,HOU,TBA,False,5,4,HOU03,Minute Maid Park,Houston,TX,35,3,4,0,1,18,8,1,0,32,3,0,0,3,13,10,3,0,29.7604,-95.3698,1829.8898379267123,0.0,0.22757936507936508,5,5.0
40871,2016-09-02,TEX,HOU,False,10,8,ARL02,Rangers Ballpark in Arlington,Arlington,TX,41,3,1,1,2,20,8,6,0,41,6,4,0,3,19,3,6,0,32.7357,-97.1081,369.79434587527106,0.12,0.21020335985853225,8,8.0
40910,2016-09-05,CLE,HOU,False,2,6,CLE08,Progressive Field,Cleveland,OH,44,8,2,0,1,12,14,7,0,36,5,1,0,1,17,9,3,0,41.4993,-81.6944,1674.3288940583395,0.4090909090909091,0.28809731934731936,6,6.0
40964,2016-09-09,HOU,CHN,False,0,2,HOU03,Minute Maid Park,Houston,TX,36,2,1,1,1,19,8,3,1,31,6,1,0,0,14,10,0,0,29.7604,-95.3698,1793.1409040436795,0.3333333333333333,0.1708847549909256,0,0.0
41066,2016-09-16,SEA,HOU,False,0,6,SEA03,Safeco Field,Seattle,WA,42,5,3,0,2,18,10,4,0,32,3,0,0,0,19,7,3,0,47.6062,-122.3321,3040.5002905851675,0.23076923076923078,0.15946275946275948,6,6.0
41109,2016-09-19,OAK,HOU,False,2,4,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,35,5,1,0,1,19,7,2,0,32,0,1,0,2,22,4,3,0,37.8044,-122.2712,1089.9216933628563,0.2,0.2386752136752137,4,4.0
41149,2016-09-22,HOU,ANA,False,0,2,HOU03,Minute Maid Park,Houston,TX,34,3,1,0,1,14,12,3,0,32,7,1,0,0,17,6,1,0,29.7604,-95.3698,2630.96241264588,0.32,0.29402872260015117,0,0.0
41253,2016-09-30,ANA,HOU,False,7,1,ANA01,Angel Stadium of Anaheim,Anaheim,CA,35,7,1,0,0,15,10,1,1,34,4,1,0,1,17,7,4,0,33.8366,-117.9143,2173.5297729941926,0.34782608695652173,0.31680224403927065,1,1.0
41308,2017-04-03,HOU,SEA,False,3,0,HOU03,Minute Maid Park,Houston,TX,34,3,0,0,0,18,8,4,1,29,4,0,0,2,16,6,1,0,29.7604,-95.3698,2173.5297729941926,0.1,0.1755729059300488,3,3.0
41400,2017-04-10,SEA,HOU,True,6,0,SEA03,Safeco Field,Seattle,WA,35,5,1,0,0,16,10,3,0,38,7,4,0,0,16,7,3,1,47.6062,-122.3321,3040.5002905851675,0.2727272727272727,0.38191438191438193,0,0.0
41451,2017-04-14,OAK,HOU,False,2,7,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,44,6,3,0,1,25,3,4,2,36,3,2,0,2,16,11,2,0,37.8044,-122.2712,1089.9216933628563,0.23529411764705882,0.2426470588235294,7,7.0
41488,2017-04-17,HOU,ANA,False,3,0,HOU03,Minute Maid Park,Houston,TX,35,5,0,0,0,17,10,2,1,32,7,2,0,0,16,5,2,0,29.7604,-95.3698,2630.96241264588,0.36,0.23010180995475113,3,3.0
41546,2017-04-21,TBA,HOU,False,3,6,STP01,Tropicana Field,St. Petersburg,FL,39,7,3,0,1,16,9,3,0,35,5,0,0,3,18,8,1,0,27.7676,-82.6403,1259.7313892872085,0.34615384615384615,0.20140612076095946,6,6.0
41596,2017-04-25,CLE,HOU,False,2,4,CLE08,Progressive Field,Cleveland,OH,38,9,2,0,0,17,8,1,1,34,3,1,0,2,20,5,3,0,41.4993,-81.6944,1529.3173340352128,0.39285714285714285,0.3194444444444444,4,4.0
41634,2017-04-28,HOU,OAK,False,9,4,HOU03,Minute Maid Park,Houston,TX,37,4,1,0,2,14,14,0,2,39,9,4,0,1,18,5,2,0,29.7604,-95.3698,1793.1409040436795,0.3870967741935484,0.2692857269929016,9,9.0
41726,2017-05-05,ANA,HOU,False,6,7,ANA01,Angel Stadium of Anaheim,Anaheim,CA,41,7,3,0,2,21,6,2,0,38,8,0,0,2,20,6,2,0,33.8366,-117.9143,2173.5297729941926,0.25806451612903225,0.22491039426523296,7,7.0
41783,2017-05-09,HOU,ATL,False,8,3,HOU03,Minute Maid Park,Houston,TX,37,5,1,0,0,17,10,4,0,35,4,1,1,3,19,5,2,0,29.7604,-95.3698,2173.5297729941926,0.12,0.20583333333333334,8,8.0
41806,2017-05-11,NYA,HOU,False,2,3,NYC21,Yankee Stadium II,New York,NY,38,4,4,0,1,18,8,3,0,37,7,0,0,0,12,14,4,0,40.7128,-74.006,2281.3448196669424,0.2692307692307692,0.25503663003663,3,3.0
